id_isqueiro_usuario,id_local,data_uso,contexto_uso,duracao_uso,condicao_uso,ambiente,id_utilizacao
278,6,2025-09-12 18:24:54.845653,Social,8,Vento,Com amigos,6155
268,15,2025-09-12 18:25:36.717268,Piquenique,9,Sol,Sozinho,6156
220,6,2025-09-12 18:23:41.504629,Social,14,Frio,No trabalho,6157
371,7,2025-09-12 18:26:44.698757,Incenso,19,Normal,Sozinho,6158
276,5,2025-09-12 18:23:49.907764,Churrasco,7,Sol,Sozinho,6159
104,3,2025-09-12 18:28:15.708006,Cigarro,17,Vento,Em família,6160
33,3,2025-09-12 18:24:00.752489,Incenso,7,Sol,Com amigos,6161
398,7,2025-09-12 18:26:59.330214,Churrasco,6,Vento,No trabalho,6162
228,16,2025-09-12 18:28:02.117057,Cigarro,15,Frio,Sozinho,6163
346,14,2025-09-12 18:24:09.739058,Tabaco,18,Normal,Sozinho,6164
226,19,2025-09-12 18:27:46.584820,Social,18,Normal,Sozinho,6165
442,11,2025-09-12 18:23:35.581614,Tabaco,8,Frio,No trabalho,6166
282,3,2025-09-12 18:26:11.331187,Piquenique,7,Chuva,No trabalho,6167
445,20,2025-09-12 18:27:46.689826,Incenso,13,Sol,Com amigos,6168
187,7,2025-09-12 18:27:19.143095,Piquenique,18,Sol,Sozinho,6169
148,11,2025-09-12 18:24:39.768648,Tabaco,13,Sol,Sozinho,6170
87,5,2025-09-12 18:26:59.994596,Tabaco,9,Vento,Com amigos,6171
426,9,2025-09-12 18:26:23.385551,Social,7,Frio,Sozinho,6172
376,13,2025-09-12 18:28:25.646484,Tabaco,19,Normal,Sozinho,6173
287,13,2025-09-12 18:27:11.900661,Tabaco,16,Frio,Sozinho,6174
334,7,2025-09-12 18:25:01.868046,Social,11,Vento,Sozinho,6175
487,13,2025-09-12 18:24:11.972611,Social,19,Chuva,Sozinho,6176
78,20,2025-09-12 18:28:56.734557,Tabaco,15,Chuva,No trabalho,6177
265,13,2025-09-12 18:27:43.036423,Tabaco,8,Sol,Sozinho,6178
359,16,2025-09-12 18:25:52.325032,Piquenique,6,Normal,Sozinho,6179
334,7,2025-09-12 18:25:25.558547,Social,14,Sol,Sozinho,6180
334,14,2025-09-12 18:28:23.225061,Cigarro,13,Normal,Com amigos,6181
197,20,2025-09-12 18:27:49.741881,Incenso,7,Chuva,Sozinho,6182
281,17,2025-09-12 18:29:19.392396,Social,3,Frio,Em família,6183
389,17,2025-09-12 18:26:00.567511,Cigarro,3,Frio,Sozinho,6184
453,1,2025-09-12 18:28:11.817497,Incenso,12,Frio,Com amigos,6185
469,7,2025-09-12 18:23:37.178430,Piquenique,3,Chuva,Com amigos,6186
212,17,2025-09-12 18:26:11.405226,Tabaco,13,Frio,Com amigos,6187
147,9,2025-09-12 18:24:32.929242,Piquenique,11,Chuva,Em família,6188
250,5,2025-09-12 18:24:03.421519,Piquenique,9,Chuva,Sozinho,6189
405,16,2025-09-12 18:25:59.976441,Cigarro,16,Chuva,Em família,6190
401,8,2025-09-12 18:28:20.492204,Piquenique,5,Frio,Sozinho,6191
473,17,2025-09-12 18:25:45.104731,Tabaco,12,Chuva,Sozinho,6192
153,8,2025-09-12 18:23:42.011217,Tabaco,18,Frio,No trabalho,6193
169,13,2025-09-12 18:28:10.860961,Social,11,Chuva,Sozinho,6194
63,18,2025-09-12 18:28:54.359192,Piquenique,4,Normal,Em família,6195
435,16,2025-09-12 18:27:16.144167,Tabaco,8,Frio,Sozinho,6196
489,8,2025-09-12 18:25:43.128865,Tabaco,8,Sol,Sozinho,6197
355,15,2025-09-12 18:28:46.795317,Incenso,3,Chuva,Sozinho,6198
352,7,2025-09-12 18:27:14.570431,Tabaco,5,Sol,Sozinho,6199
230,1,2025-09-12 18:28:57.524217,Incenso,10,Chuva,Sozinho,6200
162,17,2025-09-12 18:26:57.045652,Social,5,Normal,Sozinho,6201
313,6,2025-09-12 18:25:05.615542,Tabaco,9,Normal,Em família,6202
60,13,2025-09-12 18:28:52.119197,Incenso,17,Chuva,Em família,6203
46,18,2025-09-12 18:26:57.174205,Churrasco,6,Normal,Sozinho,6204
116,4,2025-09-12 18:29:07.112234,Cigarro,3,Normal,Sozinho,6205
338,6,2025-09-12 18:28:19.602589,Piquenique,5,Chuva,Sozinho,6206
327,6,2025-09-12 18:26:54.972448,Tabaco,20,Normal,Sozinho,6207
340,15,2025-09-12 18:25:53.862118,Cigarro,8,Normal,Em família,6208
335,18,2025-09-12 18:28:30.102785,Churrasco,5,Frio,Sozinho,6209
39,9,2025-09-12 18:25:36.248519,Incenso,15,Normal,Em família,6210
121,13,2025-09-12 18:23:38.936296,Tabaco,17,Sol,Sozinho,6211
252,6,2025-09-12 18:26:43.592016,Tabaco,12,Vento,Sozinho,6212
366,19,2025-09-12 18:29:03.292786,Cigarro,3,Sol,Com amigos,6213
459,7,2025-09-12 18:27:08.475477,Social,14,Chuva,Sozinho,6214
106,12,2025-09-12 18:25:43.811973,Tabaco,15,Chuva,Sozinho,6215
167,3,2025-09-12 18:24:33.635831,Tabaco,11,Sol,No trabalho,6216
249,8,2025-09-12 18:24:50.008979,Tabaco,14,Normal,Em família,6217
486,11,2025-09-12 18:24:51.645659,Tabaco,10,Chuva,Sozinho,6218
203,15,2025-09-12 18:27:17.514868,Tabaco,7,Vento,No trabalho,6219
245,10,2025-09-12 18:27:13.269394,Tabaco,9,Vento,Sozinho,6220
349,14,2025-09-12 18:25:56.734805,Incenso,10,Chuva,Sozinho,6221
114,13,2025-09-12 18:24:12.295835,Tabaco,19,Vento,Sozinho,6222
103,8,2025-09-12 18:26:25.262771,Social,13,Frio,Sozinho,6223
6,1,2025-09-12 18:27:28.243520,Piquenique,12,Normal,Sozinho,6224
350,13,2025-09-12 18:23:41.119503,Incenso,4,Normal,Com amigos,6225
221,17,2025-09-12 18:24:29.184412,Tabaco,6,Vento,Sozinho,6226
3,1,2025-09-12 18:27:24.083791,Tabaco,11,Vento,Em família,6227
185,17,2025-09-12 18:29:17.614443,Piquenique,12,Sol,Em família,6228
148,6,2025-09-12 18:26:41.193809,Tabaco,19,Normal,Com amigos,6229
469,20,2025-09-12 18:26:07.046038,Tabaco,9,Chuva,Sozinho,6230
193,12,2025-09-12 18:24:17.536118,Tabaco,19,Frio,No trabalho,6231
4,13,2025-09-12 18:26:26.919017,Piquenique,6,Sol,Com amigos,6232
17,15,2025-09-12 18:27:03.201404,Cigarro,6,Frio,No trabalho,6233
200,15,2025-09-12 18:28:15.961583,Incenso,14,Normal,Sozinho,6234
49,13,2025-09-12 18:26:02.277211,Social,7,Frio,Com amigos,6235
146,7,2025-09-12 18:25:39.264280,Piquenique,16,Vento,Sozinho,6236
451,18,2025-09-12 18:28:55.033682,Churrasco,18,Chuva,Sozinho,6237
455,1,2025-09-12 18:23:37.710143,Tabaco,20,Sol,Sozinho,6238
16,8,2025-09-12 18:26:26.661152,Incenso,13,Chuva,Sozinho,6239
193,10,2025-09-12 18:24:04.995481,Tabaco,12,Chuva,Com amigos,6240
364,16,2025-09-12 18:26:15.070452,Tabaco,17,Vento,Sozinho,6241
33,10,2025-09-12 18:27:29.885724,Incenso,14,Vento,Sozinho,6242
287,2,2025-09-12 18:24:54.582930,Tabaco,3,Sol,Com amigos,6243
180,10,2025-09-12 18:26:51.538285,Incenso,13,Sol,No trabalho,6244
131,5,2025-09-12 18:28:07.232702,Churrasco,7,Frio,Sozinho,6245
212,3,2025-09-12 18:25:24.933496,Tabaco,3,Frio,Sozinho,6246
82,9,2025-09-12 18:25:51.272891,Incenso,19,Normal,Sozinho,6247
221,10,2025-09-12 18:25:13.495429,Incenso,7,Chuva,Sozinho,6248
226,10,2025-09-12 18:29:26.828991,Tabaco,4,Sol,Sozinho,6249
89,12,2025-09-12 18:25:20.986570,Tabaco,13,Chuva,Com amigos,6250
42,7,2025-09-12 18:25:17.472119,Tabaco,5,Sol,Sozinho,6251
96,18,2025-09-12 18:26:51.178514,Tabaco,14,Vento,No trabalho,6252
252,12,2025-09-12 18:27:57.338689,Tabaco,4,Normal,Sozinho,6253
230,20,2025-09-12 18:27:23.515287,Tabaco,20,Vento,Sozinho,6254
284,4,2025-09-12 18:24:17.422065,Incenso,9,Chuva,Com amigos,6255
313,13,2025-09-12 18:25:15.857219,Social,6,Normal,Com amigos,6256
492,18,2025-09-12 18:29:22.057110,Tabaco,16,Vento,Sozinho,6257
56,5,2025-09-12 18:25:21.139310,Churrasco,15,Vento,Sozinho,6258
370,14,2025-09-12 18:26:39.989418,Churrasco,18,Sol,Sozinho,6259
285,12,2025-09-12 18:24:11.685222,Incenso,13,Normal,Sozinho,6260
472,12,2025-09-12 18:27:05.382537,Tabaco,5,Vento,Sozinho,6261
425,19,2025-09-12 18:29:05.416168,Social,7,Vento,Sozinho,6262
8,19,2025-09-12 18:23:30.781185,Social,8,Frio,Sozinho,6263
5,5,2025-09-12 18:25:19.370980,Social,13,Normal,Sozinho,6264
271,5,2025-09-12 18:25:26.460154,Incenso,13,Chuva,Sozinho,6265
96,18,2025-09-12 18:25:54.903646,Piquenique,13,Frio,Sozinho,6266
391,4,2025-09-12 18:29:25.382476,Churrasco,19,Normal,Com amigos,6267
96,17,2025-09-12 18:28:00.744889,Churrasco,4,Vento,Sozinho,6268
498,14,2025-09-12 18:27:25.289165,Incenso,3,Frio,Sozinho,6269
28,8,2025-09-12 18:29:08.360964,Social,19,Vento,Sozinho,6270
378,14,2025-09-12 18:26:39.964597,Social,17,Sol,Sozinho,6271
357,3,2025-09-12 18:27:45.975707,Social,6,Normal,Sozinho,6272
433,16,2025-09-12 18:25:42.084977,Churrasco,17,Normal,Com amigos,6273
249,10,2025-09-12 18:25:30.234644,Cigarro,12,Vento,No trabalho,6274
143,1,2025-09-12 18:29:06.374202,Churrasco,6,Vento,Sozinho,6275
233,14,2025-09-12 18:25:30.256397,Incenso,20,Vento,Sozinho,6276
396,11,2025-09-12 18:26:36.332589,Piquenique,14,Sol,Sozinho,6277
312,11,2025-09-12 18:28:59.222254,Social,17,Frio,Sozinho,6278
194,6,2025-09-12 18:24:36.192389,Piquenique,10,Chuva,Com amigos,6279
112,6,2025-09-12 18:24:18.475936,Cigarro,10,Sol,Com amigos,6280
98,20,2025-09-12 18:24:29.819914,Tabaco,4,Vento,Sozinho,6281
392,11,2025-09-12 18:27:07.486064,Social,6,Vento,Sozinho,6282
120,10,2025-09-12 18:28:36.494042,Tabaco,17,Sol,Sozinho,6283
439,8,2025-09-12 18:27:48.319268,Tabaco,19,Sol,Sozinho,6284
356,18,2025-09-12 18:26:36.373439,Tabaco,16,Normal,No trabalho,6285
415,3,2025-09-12 18:27:45.322394,Social,18,Normal,Sozinho,6286
138,6,2025-09-12 18:25:52.168890,Churrasco,16,Chuva,Sozinho,6287
374,7,2025-09-12 18:27:09.667133,Incenso,20,Normal,Sozinho,6288
497,3,2025-09-12 18:25:17.909886,Social,11,Chuva,Sozinho,6289
97,12,2025-09-12 18:26:44.572162,Churrasco,18,Normal,Em família,6290
384,18,2025-09-12 18:24:17.685397,Tabaco,6,Normal,Sozinho,6291
147,15,2025-09-12 18:26:51.143868,Incenso,8,Normal,Sozinho,6292
131,15,2025-09-12 18:24:28.464303,Social,10,Vento,Sozinho,6293
144,11,2025-09-12 18:28:22.467395,Cigarro,16,Vento,Sozinho,6294
480,7,2025-09-12 18:28:34.737722,Tabaco,6,Sol,Sozinho,6295
168,19,2025-09-12 18:26:12.642418,Tabaco,15,Chuva,Sozinho,6296
372,1,2025-09-12 18:27:21.156848,Tabaco,19,Frio,Sozinho,6297
281,7,2025-09-12 18:25:25.659961,Tabaco,12,Frio,Com amigos,6298
243,17,2025-09-12 18:28:14.956325,Piquenique,6,Sol,Sozinho,6299
222,1,2025-09-12 18:27:26.793818,Social,4,Vento,Em família,6300
261,20,2025-09-12 18:25:54.527390,Tabaco,7,Vento,Sozinho,6301
206,6,2025-09-12 18:26:49.180044,Social,8,Sol,Sozinho,6302
106,9,2025-09-12 18:25:17.449638,Social,4,Frio,Sozinho,6303
392,14,2025-09-12 18:28:03.585262,Churrasco,5,Vento,Sozinho,6304
354,3,2025-09-12 18:23:54.076947,Social,9,Sol,No trabalho,6305
391,5,2025-09-12 18:25:05.896957,Social,9,Frio,Com amigos,6306
4,10,2025-09-12 18:27:32.627184,Incenso,10,Normal,Com amigos,6307
329,17,2025-09-12 18:25:58.675026,Piquenique,10,Vento,Sozinho,6308
336,3,2025-09-12 18:24:44.784380,Incenso,18,Sol,Sozinho,6309
95,16,2025-09-12 18:27:33.494314,Tabaco,16,Frio,Em família,6310
105,8,2025-09-12 18:27:58.282817,Cigarro,18,Chuva,Em família,6311
83,16,2025-09-12 18:24:08.969930,Churrasco,20,Normal,Sozinho,6312
187,12,2025-09-12 18:28:11.553098,Churrasco,8,Vento,Com amigos,6313
274,8,2025-09-12 18:25:16.775020,Tabaco,8,Normal,Sozinho,6314
250,3,2025-09-12 18:25:54.085049,Incenso,10,Chuva,Sozinho,6315
38,16,2025-09-12 18:25:55.008778,Piquenique,17,Sol,Sozinho,6316
262,16,2025-09-12 18:27:25.508461,Incenso,3,Sol,Sozinho,6317
468,9,2025-09-12 18:24:13.963979,Social,5,Normal,Sozinho,6318
16,8,2025-09-12 18:27:12.485536,Social,16,Sol,Sozinho,6319
89,17,2025-09-12 18:25:42.432894,Social,10,Sol,Com amigos,6320
114,20,2025-09-12 18:25:41.661933,Social,13,Frio,Sozinho,6321
388,2,2025-09-12 18:26:42.717141,Piquenique,7,Chuva,Com amigos,6322
331,17,2025-09-12 18:23:49.466895,Tabaco,16,Frio,Sozinho,6323
304,11,2025-09-12 18:25:30.003667,Tabaco,16,Frio,Sozinho,6324
77,8,2025-09-12 18:24:08.665231,Cigarro,8,Normal,Sozinho,6325
324,10,2025-09-12 18:27:29.503201,Churrasco,16,Normal,Em família,6326
44,11,2025-09-12 18:23:55.439835,Incenso,8,Chuva,No trabalho,6327
419,13,2025-09-12 18:29:19.416285,Incenso,3,Normal,Com amigos,6328
144,13,2025-09-12 18:26:43.778260,Incenso,5,Vento,Com amigos,6329
40,5,2025-09-12 18:25:01.229270,Social,3,Vento,Sozinho,6330
54,6,2025-09-12 18:23:47.974139,Tabaco,20,Chuva,Com amigos,6331
66,10,2025-09-12 18:28:22.636374,Social,12,Frio,Sozinho,6332
96,7,2025-09-12 18:28:18.625103,Churrasco,20,Frio,Sozinho,6333
36,16,2025-09-12 18:26:50.639710,Cigarro,7,Sol,Sozinho,6334
209,1,2025-09-12 18:25:22.338857,Piquenique,9,Frio,Em família,6335
352,11,2025-09-12 18:26:23.760847,Social,10,Sol,Sozinho,6336
441,19,2025-09-12 18:23:53.164295,Tabaco,14,Sol,Sozinho,6337
358,14,2025-09-12 18:25:42.490608,Social,11,Chuva,No trabalho,6338
213,13,2025-09-12 18:26:34.002714,Cigarro,10,Chuva,Sozinho,6339
428,12,2025-09-12 18:28:30.450860,Incenso,5,Frio,Sozinho,6340
114,11,2025-09-12 18:28:28.283644,Incenso,18,Sol,Em família,6341
186,19,2025-09-12 18:27:56.189816,Tabaco,11,Vento,Sozinho,6342
212,3,2025-09-12 18:26:52.041654,Social,19,Chuva,Sozinho,6343
160,18,2025-09-12 18:29:26.554856,Churrasco,8,Chuva,Com amigos,6344
454,13,2025-09-12 18:25:41.338707,Tabaco,7,Vento,Sozinho,6345
3,6,2025-09-12 18:28:31.446708,Incenso,15,Sol,Com amigos,6346
80,4,2025-09-12 18:24:16.486322,Cigarro,19,Chuva,Com amigos,6347
405,19,2025-09-12 18:26:44.575942,Social,5,Sol,Com amigos,6348
371,1,2025-09-12 18:29:01.316882,Cigarro,17,Sol,Sozinho,6349
83,19,2025-09-12 18:23:42.071400,Tabaco,10,Frio,No trabalho,6350
372,1,2025-09-12 18:24:20.027971,Incenso,18,Vento,Sozinho,6351
81,14,2025-09-12 18:27:11.766094,Social,20,Normal,Sozinho,6352
193,11,2025-09-12 18:26:39.525846,Incenso,6,Normal,Sozinho,6353
398,4,2025-09-12 18:24:28.388184,Social,17,Normal,Em família,6354
435,17,2025-09-12 18:27:58.442850,Tabaco,9,Normal,Sozinho,6355
319,10,2025-09-12 18:27:04.048797,Tabaco,18,Vento,Sozinho,6356
93,12,2025-09-12 18:26:57.000267,Cigarro,5,Sol,Sozinho,6357
187,12,2025-09-12 18:26:21.763317,Incenso,12,Frio,Sozinho,6358
325,5,2025-09-12 18:29:19.412297,Social,3,Sol,Com amigos,6359
387,1,2025-09-12 18:24:14.772958,Piquenique,15,Normal,Em família,6360
173,11,2025-09-12 18:24:38.127742,Incenso,19,Vento,Sozinho,6361
293,13,2025-09-12 18:24:22.288860,Tabaco,3,Sol,No trabalho,6362
424,4,2025-09-12 18:23:49.937357,Incenso,5,Vento,Sozinho,6363
41,15,2025-09-12 18:27:03.580771,Incenso,3,Chuva,Sozinho,6364
356,12,2025-09-12 18:24:26.462183,Incenso,17,Frio,Sozinho,6365
44,10,2025-09-12 18:27:30.785485,Tabaco,15,Frio,No trabalho,6366
169,15,2025-09-12 18:27:14.670292,Incenso,14,Vento,Sozinho,6367
9,13,2025-09-12 18:23:38.510594,Social,11,Chuva,Sozinho,6368
191,7,2025-09-12 18:23:37.342692,Tabaco,19,Frio,Sozinho,6369
323,10,2025-09-12 18:25:59.910833,Social,16,Frio,Sozinho,6370
372,2,2025-09-12 18:24:29.858281,Social,6,Frio,Sozinho,6371
164,17,2025-09-12 18:26:19.031602,Social,12,Normal,Sozinho,6372
11,7,2025-09-12 18:25:03.893314,Incenso,10,Vento,Sozinho,6373
134,11,2025-09-12 18:26:12.236131,Tabaco,15,Normal,No trabalho,6374
451,8,2025-09-12 18:28:12.112538,Churrasco,4,Chuva,Sozinho,6375
381,20,2025-09-12 18:25:19.036023,Tabaco,3,Frio,Com amigos,6376
150,10,2025-09-12 18:27:46.216400,Tabaco,5,Chuva,Sozinho,6377
102,9,2025-09-12 18:27:34.234380,Cigarro,13,Vento,Em família,6378
311,20,2025-09-12 18:28:26.488951,Social,4,Sol,Sozinho,6379
206,13,2025-09-12 18:26:50.367412,Piquenique,20,Sol,Sozinho,6380
128,2,2025-09-12 18:27:43.759085,Incenso,9,Sol,Sozinho,6381
443,17,2025-09-12 18:24:13.187630,Cigarro,17,Normal,Com amigos,6382
190,4,2025-09-12 18:24:40.367843,Cigarro,4,Vento,Sozinho,6383
205,16,2025-09-12 18:28:19.204920,Incenso,15,Sol,Com amigos,6384
412,19,2025-09-12 18:25:30.856503,Social,9,Chuva,Com amigos,6385
68,9,2025-09-12 18:25:10.744859,Churrasco,15,Sol,Sozinho,6386
41,19,2025-09-12 18:28:43.427225,Incenso,13,Vento,Com amigos,6387
299,4,2025-09-12 18:25:42.621348,Churrasco,3,Frio,Sozinho,6388
136,1,2025-09-12 18:27:51.433867,Cigarro,20,Frio,Em família,6389
143,10,2025-09-12 18:25:01.965260,Tabaco,19,Chuva,Sozinho,6390
302,15,2025-09-12 18:27:58.283253,Incenso,11,Normal,Sozinho,6391
199,13,2025-09-12 18:23:30.550589,Incenso,20,Frio,Sozinho,6392
260,20,2025-09-12 18:25:48.501916,Cigarro,15,Frio,Em família,6393
266,16,2025-09-12 18:26:15.832188,Social,10,Frio,No trabalho,6394
489,10,2025-09-12 18:26:28.623298,Tabaco,10,Vento,Sozinho,6395
382,20,2025-09-12 18:26:56.888141,Tabaco,4,Vento,Com amigos,6396
134,15,2025-09-12 18:27:04.244434,Tabaco,17,Normal,Sozinho,6397
186,10,2025-09-12 18:29:17.774535,Tabaco,7,Sol,Sozinho,6398
33,2,2025-09-12 18:26:46.433221,Social,11,Sol,Em família,6399
84,18,2025-09-12 18:27:12.462262,Incenso,4,Sol,Sozinho,6400
47,20,2025-09-12 18:29:09.021345,Tabaco,6,Vento,Sozinho,6401
4,8,2025-09-12 18:24:01.869755,Incenso,8,Frio,No trabalho,6402
16,8,2025-09-12 18:27:53.840515,Incenso,19,Frio,Com amigos,6403
59,1,2025-09-12 18:29:15.452104,Social,14,Frio,Sozinho,6404
236,1,2025-09-12 18:24:05.676541,Churrasco,18,Vento,Sozinho,6405
98,19,2025-09-12 18:24:00.702019,Social,9,Frio,Com amigos,6406
166,13,2025-09-12 18:29:24.195658,Cigarro,17,Frio,No trabalho,6407
245,10,2025-09-12 18:26:01.861776,Piquenique,15,Chuva,Sozinho,6408
246,16,2025-09-12 18:28:24.626410,Tabaco,15,Chuva,Sozinho,6409
375,15,2025-09-12 18:23:45.817753,Piquenique,19,Sol,Sozinho,6410
462,8,2025-09-12 18:28:18.471709,Piquenique,20,Sol,Sozinho,6411
274,4,2025-09-12 18:29:01.918594,Tabaco,9,Chuva,Com amigos,6412
210,5,2025-09-12 18:24:42.649918,Incenso,19,Sol,Sozinho,6413
313,9,2025-09-12 18:26:53.775622,Incenso,14,Vento,Sozinho,6414
232,1,2025-09-12 18:24:39.748380,Piquenique,10,Sol,Sozinho,6415
494,8,2025-09-12 18:25:55.852569,Churrasco,13,Vento,Sozinho,6416
56,15,2025-09-12 18:27:39.245547,Incenso,4,Frio,Com amigos,6417
435,3,2025-09-12 18:28:49.785004,Piquenique,19,Frio,Sozinho,6418
131,17,2025-09-12 18:27:59.081725,Tabaco,3,Normal,Com amigos,6419
302,6,2025-09-12 18:28:20.768379,Churrasco,14,Chuva,Em família,6420
165,1,2025-09-12 18:23:58.670291,Tabaco,14,Sol,Sozinho,6421
317,14,2025-09-12 18:24:00.609833,Social,4,Normal,Com amigos,6422
449,7,2025-09-12 18:28:00.533622,Tabaco,13,Chuva,Em família,6423
8,9,2025-09-12 18:24:08.076695,Churrasco,6,Vento,Com amigos,6424
168,17,2025-09-12 18:26:09.763091,Social,7,Sol,Sozinho,6425
214,3,2025-09-12 18:23:29.158488,Social,8,Sol,Sozinho,6426
470,19,2025-09-12 18:23:56.592418,Piquenique,9,Chuva,Sozinho,6427
425,11,2025-09-12 18:26:22.991716,Incenso,12,Chuva,Sozinho,6428
283,9,2025-09-12 18:24:55.189038,Tabaco,13,Sol,Sozinho,6429
194,3,2025-09-12 18:24:51.103964,Incenso,8,Frio,Em família,6430
468,12,2025-09-12 18:28:23.813700,Tabaco,16,Vento,Sozinho,6431
110,3,2025-09-12 18:27:02.985989,Social,5,Sol,Em família,6432
343,6,2025-09-12 18:29:19.908705,Social,14,Chuva,Sozinho,6433
325,14,2025-09-12 18:25:20.952851,Incenso,14,Vento,Sozinho,6434
33,5,2025-09-12 18:25:47.291004,Churrasco,4,Chuva,Com amigos,6435
278,9,2025-09-12 18:28:28.391939,Piquenique,16,Sol,Com amigos,6436
224,9,2025-09-12 18:25:05.933319,Incenso,4,Normal,Em família,6437
484,17,2025-09-12 18:25:58.877396,Social,19,Frio,Sozinho,6438
154,7,2025-09-12 18:27:07.867567,Churrasco,9,Vento,Em família,6439
328,9,2025-09-12 18:25:02.994822,Churrasco,13,Sol,Sozinho,6440
273,14,2025-09-12 18:23:45.960686,Churrasco,3,Sol,Com amigos,6441
262,3,2025-09-12 18:25:17.748183,Churrasco,10,Frio,Sozinho,6442
365,15,2025-09-12 18:23:55.340712,Piquenique,5,Chuva,Com amigos,6443
132,2,2025-09-12 18:25:12.646495,Incenso,11,Frio,Sozinho,6444
446,11,2025-09-12 18:27:03.711650,Tabaco,20,Chuva,Com amigos,6445
27,12,2025-09-12 18:24:50.314905,Social,13,Vento,Sozinho,6446
180,3,2025-09-12 18:28:07.266545,Tabaco,15,Frio,Sozinho,6447
322,14,2025-09-12 18:28:54.166763,Tabaco,14,Frio,Sozinho,6448
328,15,2025-09-12 18:25:03.460428,Tabaco,10,Normal,Sozinho,6449
162,18,2025-09-12 18:24:21.990757,Tabaco,12,Chuva,No trabalho,6450
306,9,2025-09-12 18:25:30.247138,Tabaco,7,Frio,Sozinho,6451
165,9,2025-09-12 18:29:06.628920,Social,4,Frio,No trabalho,6452
400,7,2025-09-12 18:25:56.728770,Tabaco,14,Normal,No trabalho,6453
287,16,2025-09-12 18:24:15.880960,Tabaco,13,Chuva,Sozinho,6454
435,2,2025-09-12 18:27:56.444416,Tabaco,11,Chuva,No trabalho,6455
382,20,2025-09-12 18:24:51.138865,Tabaco,15,Chuva,Sozinho,6456
170,12,2025-09-12 18:24:00.441897,Piquenique,14,Vento,No trabalho,6457
372,13,2025-09-12 18:26:42.400174,Churrasco,19,Vento,Com amigos,6458
191,13,2025-09-12 18:24:00.285394,Piquenique,17,Frio,Com amigos,6459
428,8,2025-09-12 18:27:12.851108,Social,12,Chuva,Sozinho,6460
297,12,2025-09-12 18:24:26.744212,Tabaco,20,Frio,Sozinho,6461
391,15,2025-09-12 18:24:33.877565,Social,19,Chuva,Com amigos,6462
272,1,2025-09-12 18:27:01.948428,Social,13,Sol,Sozinho,6463
445,17,2025-09-12 18:27:27.879697,Tabaco,17,Frio,Sozinho,6464
350,3,2025-09-12 18:28:59.367706,Social,20,Sol,Em família,6465
324,19,2025-09-12 18:26:32.768179,Churrasco,19,Vento,Sozinho,6466
407,1,2025-09-12 18:25:48.950836,Churrasco,12,Vento,Em família,6467
81,11,2025-09-12 18:29:02.321218,Social,15,Sol,Sozinho,6468
108,6,2025-09-12 18:28:42.192137,Incenso,20,Frio,Sozinho,6469
267,15,2025-09-12 18:27:52.974094,Churrasco,4,Frio,Sozinho,6470
17,5,2025-09-12 18:26:25.647455,Tabaco,13,Chuva,Sozinho,6471
205,19,2025-09-12 18:27:07.626923,Cigarro,17,Vento,Sozinho,6472
11,13,2025-09-12 18:28:05.604166,Churrasco,20,Vento,Sozinho,6473
254,7,2025-09-12 18:27:26.443558,Social,4,Chuva,Sozinho,6474
407,9,2025-09-12 18:29:25.696715,Churrasco,11,Normal,Com amigos,6475
121,4,2025-09-12 18:27:07.269061,Social,5,Frio,Com amigos,6476
384,1,2025-09-12 18:25:11.841653,Tabaco,8,Normal,Com amigos,6477
388,13,2025-09-12 18:24:35.489181,Incenso,8,Frio,Com amigos,6478
333,3,2025-09-12 18:26:44.964662,Piquenique,11,Chuva,Em família,6479
43,13,2025-09-12 18:28:51.478076,Incenso,16,Vento,Sozinho,6480
15,16,2025-09-12 18:26:32.792626,Social,10,Vento,Sozinho,6481
175,14,2025-09-12 18:25:56.890354,Incenso,3,Frio,Sozinho,6482
489,7,2025-09-12 18:27:40.967677,Tabaco,3,Normal,Com amigos,6483
41,17,2025-09-12 18:25:06.972546,Tabaco,5,Vento,Sozinho,6484
292,2,2025-09-12 18:23:33.542317,Tabaco,18,Vento,Sozinho,6485
379,13,2025-09-12 18:28:51.661064,Churrasco,11,Chuva,No trabalho,6486
282,13,2025-09-12 18:26:03.589470,Tabaco,12,Chuva,Sozinho,6487
340,8,2025-09-12 18:26:53.367491,Tabaco,18,Chuva,Sozinho,6488
436,10,2025-09-12 18:29:12.433944,Incenso,11,Vento,Sozinho,6489
20,13,2025-09-12 18:25:36.341293,Tabaco,15,Normal,Sozinho,6490
492,8,2025-09-12 18:29:12.013191,Incenso,17,Frio,Sozinho,6491
317,6,2025-09-12 18:24:44.299192,Tabaco,6,Frio,Sozinho,6492
31,15,2025-09-12 18:25:02.645615,Tabaco,3,Frio,Com amigos,6493
242,20,2025-09-12 18:26:31.030013,Churrasco,20,Normal,Com amigos,6494
336,4,2025-09-12 18:25:03.501054,Incenso,14,Sol,Sozinho,6495
327,14,2025-09-12 18:28:41.732828,Piquenique,20,Vento,Sozinho,6496
187,15,2025-09-12 18:26:47.745727,Social,10,Chuva,Sozinho,6497
237,11,2025-09-12 18:28:34.108920,Social,11,Sol,No trabalho,6498
43,1,2025-09-12 18:26:54.805334,Churrasco,9,Sol,Sozinho,6499
277,13,2025-09-12 18:26:59.361048,Incenso,9,Normal,Sozinho,6500
